country,points,price,variety
France,88,15.0,Merlot
France,88,30.0,Bordeaux-style Red Blend
Slovenia,88,29.0,Sauvignon
Italy,88,49.0,Nebbiolo
US,88,85.0,Cabernet Sauvignon
US,88,18.0,Riesling
Brazil,88,15.0,Merlot
Italy,86,22.0,Pinot Grigio
Germany,86,30.0,Riesling
Portugal,86,15.0,Portuguese White
Italy,86,15.0,Moscato Giallo
US,86,14.0,Zinfandel
Italy,86,20.0,Garganega
Italy,86,19.0,Sauvignon Blanc
Italy,86,24.0,Garganega
US,86,40.0,Cabernet Sauvignon
US,86,17.0,Sauvignon Blanc
US,86,45.0,Pinot Noir
Portugal,86,8.0,Portuguese White
Italy,86,16.0,Red Blend
Italy,86,16.0,Garganega
Italy,86,21.0,White Blend
France,86,10.0,Bordeaux-style Red Blend
US,86,25.0,Chardonnay
France,86,33.0,Chardonnay
Italy,86,14.0,Red Blend
Italy,86,22.0,Turbiana
Portugal,86,8.0,Portuguese Red
US,86,70.0,Pinot Noir
US,86,40.0,Chardonnay
Italy,86,15.0,Garganega
France,86,35.0,Bordeaux-style Red Blend
France,86,32.0,Chardonnay
Chile,86,18.0,Cabernet Sauvignon-Malbec
France,89,12.0,Rosé
US,89,17.0,Rkatsiteli
France,89,15.0,Rosé
US,89,50.0,Cabernet Sauvignon
US,89,60.0,Cabernet Sauvignon
US,89,48.0,Pinot Noir
Italy,89,18.0,Garganega
Austria,89,15.0,Grüner Veltliner
US,89,20.0,Sauvignon Blanc
Austria,89,14.0,Zweigelt
US,89,24.0,Pinot Gris
US,89,18.0,Mission
Austria,89,18.0,Grüner Veltliner
Italy,89,30.0,Turbiana
US,89,24.0,Marsanne-Roussanne
US,89,22.0,Zinfandel
Austria,89,21.0,Neuburger
US,89,17.0,Riesling
Austria,89,22.0,Grüner Veltliner
Italy,89,36.0,Aglianico
Austria,89,25.0,Riesling
France,89,17.0,Rosé
Austria,89,12.0,Zweigelt
Austria,89,12.0,Grüner Veltliner
US,89,18.0,Riesling
Italy,89,22.0,Turbiana
US,89,50.0,Merlot
New Zealand,89,22.0,Pinot Noir
France,86,29.0,Chardonnay
Spain,86,26.0,White Blend
US,86,30.0,Chardonnay
Spain,86,10.0,Garnacha
US,86,12.0,Moscato
US,86,28.0,Syrah
US,86,14.0,Cabernet Sauvignon
Israel,86,38.0,Chardonnay
Germany,86,13.0,Riesling
Argentina,86,25.0,Malbec
Italy,86,50.0,Nebbiolo
Israel,86,30.0,Red Blend
US,86,26.0,Sémillon
Argentina,86,15.0,Cabernet Sauvignon
France,86,12.0,Rosé
Italy,86,19.0,Barbera
Spain,86,14.0,Godello
Spain,86,9.0,Garnacha
Italy,86,36.0,Barbera
Portugal,86,10.0,Portuguese White
Spain,86,12.0,White Blend
Portugal,86,32.0,Bastardo
US,86,45.0,Pinot Noir
France,86,29.0,Pinot Noir
Portugal,86,10.0,Portuguese Red
Portugal,86,20.0,Portuguese White
US,86,65.0,Red Blend
France,86,18.0,Chardonnay
Spain,91,130.0,Tempranillo
Spain,91,50.0,Tempranillo
US,91,69.0,Bordeaux-style Red Blend
Australia,91,25.0,Cabernet Sauvignon
Italy,91,55.0,Red Blend
Italy,91,45.0,White Blend
France,91,28.0,Bordeaux-style Red Blend
US,91,26.0,Pinot Gris
Italy,91,65.0,Red Blend
Italy,91,120.0,Sangiovese
US,91,40.0,Pinot Noir
US,91,55.0,Pinot Noir
France,91,32.0,Pinot Gris
France,91,22.0,Bordeaux-style Red Blend
France,91,24.0,Bordeaux-style Red Blend
US,91,25.0,Pinot Noir
US,91,29.0,Chardonnay
US,91,48.0,Pinot Noir
Italy,91,175.0,Syrah
US,91,38.0,Syrah
Australia,91,65.0,Cabernet Sauvignon
US,91,30.0,Syrah
France,91,34.0,Pinot Noir
US,91,34.0,Sauvignon Blanc
US,91,30.0,Pinot Noir
US,91,10.0,Riesling
US,91,56.0,Pinot Noir
France,91,26.0,Gewürztraminer
US,91,72.0,Pinot Noir
France,91,40.0,Gewürztraminer
France,86,20.0,Rosé
France,86,11.0,Rosé
Romania,86,7.0,Sauvignon Blanc
Italy,86,23.0,Falanghina
US,86,20.0,Zinfandel
France,86,10.0,Cabernet Sauvignon
France,86,17.0,Rosé
US,86,33.0,Grenache
US,86,34.0,Pinot Noir
US,86,70.0,Cabernet Franc
France,86,27.0,Pinot Noir
France,86,26.0,Pinot Noir
Italy,86,13.0,Grillo
Italy,86,11.0,Grillo
France,86,12.0,Sylvaner
US,86,35.0,Merlot
Australia,86,9.0,Chardonnay
France,86,10.0,Rosé
US,86,40.0,Syrah
France,86,11.0,Rosé
US,86,35.0,Sauvignon Blanc
US,86,47.0,Cabernet Sauvignon
France,86,14.0,Alsace white blend
France,86,19.0,Sylvaner
US,86,12.0,Chardonnay
Chile,86,17.0,Pinot Noir
Italy,86,19.0,Zibibbo
France,86,14.0,Pinot Blanc
France,86,15.0,Rosé
Italy,84,13.0,Red Blend
France,84,13.0,Malbec
US,84,36.0,Merlot
Spain,84,10.0,Cabernet Sauvignon
Chile,84,13.0,Cabernet Sauvignon
Spain,84,13.0,Sparkling Blend
US,84,11.0,Pinot Grigio
Spain,84,10.0,Grenache
US,84,23.0,Chardonnay
Spain,84,11.0,Verdejo
Spain,84,14.0,Viura
US,84,30.0,Pinot Noir
US,84,23.0,Riesling
Chile,84,13.0,Chardonnay
France,84,12.0,Sauvignon Blanc
US,84,14.0,Pinot Noir
US,84,10.0,Pinot Noir
US,84,18.0,Cabernet Franc
US,84,19.0,Pinot Noir
Chile,84,15.0,Red Blend
France,84,14.0,Red Blend
Portugal,84,12.0,Portuguese Red
France,84,24.0,Rosé
Italy,84,65.0,Sangiovese
US,84,25.0,Cabernet Franc
Chile,84,12.0,Rosé
US,84,12.0,Rosé
US,84,20.0,Pinot Noir
US,84,60.0,Red Blend
US,93,65.0,Syrah
France,93,85.0,Pinot Noir
US,93,70.0,Pinot Noir
US,93,32.0,Pinot Noir
US,93,29.0,Syrah
US,93,100.0,Cabernet Sauvignon
Spain,93,21.0,Tinta de Toro
France,93,100.0,Rhône-style Red Blend
France,93,75.0,Rhône-style Red Blend
Italy,93,60.0,Aglianico
US,93,31.0,Pinot Noir
US,93,45.0,Chardonnay
France,93,105.0,Pinot Noir
France,93,391.0,Pinot Noir
US,93,65.0,Rhône-style Red Blend
US,93,35.0,Viognier
France,93,60.0,Pinot Noir
France,93,100.0,Pinot Noir
US,93,82.0,Pinot Noir
US,93,42.0,Pinot Noir
Spain,93,30.0,Tempranillo
France,93,110.0,Chardonnay
France,93,391.0,Chardonnay
France,93,282.0,Chardonnay
France,93,50.0,Pinot Noir
US,93,65.0,Rhône-style Red Blend
US,93,100.0,Cabernet Sauvignon
US,93,24.0,Zinfandel
France,93,100.0,Pinot Noir
France,85,20.0,Pinot Noir
France,85,16.0,Chardonnay
US,85,40.0,Merlot
US,85,25.0,Cabernet Franc
US,85,25.0,Zinfandel
US,85,20.0,Riesling
US,85,26.0,Tempranillo
US,85,32.0,Red Blend
France,85,18.0,Sauvignon Blanc
US,85,40.0,Sangiovese
Italy,85,40.0,Sangiovese
Spain,85,9.0,Garnacha-Syrah
Spain,85,9.0,Garnacha
France,85,12.0,Chardonnay
US,85,16.0,White Blend
Spain,85,11.0,Garnacha
US,85,23.0,Zinfandel
US,85,20.0,Pinot Noir
US,85,17.0,Cabernet Sauvignon
Italy,85,45.0,Red Blend
France,85,18.0,Sauvignon Blanc
US,85,30.0,Pinot Noir
US,85,75.0,Cabernet Sauvignon
France,85,20.0,Sauvignon Blanc
US,85,25.0,Sauvignon Blanc
Spain,85,10.0,Tempranillo
France,85,20.0,Sauvignon Blanc
France,85,30.0,Pinot Noir
France,85,16.0,Chardonnay
US,85,22.0,Red Blend
US,91,42.0,Petite Sirah
US,91,60.0,Pinot Noir
US,91,75.0,Cabernet Sauvignon
France,91,57.0,Pinot Gris
France,91,34.0,Gewürztraminer
Italy,91,89.0,Red Blend
France,91,53.0,Gewürztraminer
US,91,30.0,Chardonnay
France,91,26.0,Gewürztraminer
US,91,24.0,Chardonnay
US,91,64.0,Cabernet Sauvignon
US,91,60.0,Pinot Noir
Israel,91,38.0,Bordeaux-style Red Blend
US,91,45.0,Pinot Noir
Italy,91,25.0,Red Blend
Italy,91,47.0,Red Blend
Argentina,91,55.0,Malbec
US,91,65.0,Pinot Noir
US,91,55.0,Pinot Noir
France,91,35.0,Pinot Gris
US,91,36.0,Rhône-style Red Blend
US,91,28.0,Riesling
US,91,38.0,Zinfandel
Germany,91,10.0,Riesling
US,91,55.0,Pinot Noir
Portugal,91,29.0,Port
US,91,65.0,Pinot Noir
New Zealand,91,62.0,Pinot Noir
Spain,91,40.0,Albariño
US,91,28.0,Viognier
Italy,91,65.0,Red Blend
Italy,91,120.0,Sangiovese
US,91,40.0,Pinot Noir
US,91,55.0,Pinot Noir
France,91,32.0,Pinot Gris
Australia,91,72.0,Cabernet Sauvignon
US,91,60.0,Red Blend
US,91,58.0,Pinot Noir
US,91,48.0,Cabernet Sauvignon
Spain,91,59.0,Tempranillo
Italy,91,175.0,Syrah
US,91,30.0,Pinot Noir
Australia,91,17.0,Cabernet Sauvignon
Australia,91,37.0,Cabernet Sauvignon
Australia,91,20.0,Cabernet Sauvignon
Italy,91,175.0,Sangiovese
Spain,91,23.0,Red Blend
US,91,48.0,Pinot Noir
US,91,75.0,Cabernet Sauvignon
US,91,32.0,Syrah
Spain,91,46.0,Red Blend
France,91,17.0,Bordeaux-style Red Blend
US,91,22.0,Gewürztraminer
France,91,28.0,Bordeaux-style Red Blend
Italy,91,65.0,Sangiovese
US,91,31.0,Sauvignon Blanc
US,91,80.0,Cabernet Sauvignon
US,91,40.0,Rosé
US,91,35.0,Pinot Noir
Austria,89,13.0,Rosé
France,89,20.0,White Blend
Austria,89,14.0,Rosé
US,88,13.0,Rosé
US,88,35.0,Petite Sirah
US,88,60.0,Zinfandel
New Zealand,88,14.0,Pinot Noir
Spain,88,125.0,Tempranillo
France,88,21.0,Rosé
France,88,20.0,Rosé
France,88,22.0,Rosé
France,88,25.0,Rosé
France,88,14.0,Bordeaux-style Red Blend
France,88,20.0,Rosé
France,88,15.0,Rosé
France,88,25.0,Rosé
US,88,42.0,Chardonnay
Italy,88,15.0,Garganega
US,88,26.0,Rosé
US,88,27.0,Rosé
Italy,88,25.0,Fiano
France,88,17.0,Rosé
France,88,14.0,Chenin Blanc-Chardonnay
France,88,15.0,Rosé
US,88,35.0,Bordeaux-style Red Blend
Austria,88,20.0,Sauvignon Blanc
France,88,20.0,Rosé
Austria,88,15.0,Rosé
US,88,30.0,Pinot Noir
US,86,15.0,Merlot
Argentina,86,12.0,Malbec
Spain,86,33.0,Tempranillo
Italy,86,19.0,Barbera
France,86,12.0,Rosé
Spain,86,13.0,Verdejo
US,86,30.0,Red Blend
US,86,23.0,Grenache
Spain,86,15.0,Albariño
US,86,28.0,Pinot Noir
Portugal,86,12.0,Portuguese White
Portugal,86,10.0,Portuguese White
US,86,44.0,Syrah
France,86,16.0,Chardonnay
Spain,86,17.0,Albariño
France,86,18.0,Chardonnay
Germany,86,16.0,Riesling
Argentina,86,13.0,Malbec
US,86,19.0,Cabernet Sauvignon
US,86,12.0,Merlot
Argentina,86,20.0,Malbec
Argentina,86,20.0,Malbec
Israel,86,40.0,Cabernet Sauvignon
Italy,86,45.0,Nebbiolo
Germany,86,17.0,Riesling
Portugal,86,28.0,Bical
Portugal,86,9.0,Portuguese Red
France,86,16.0,Sauvignon Blanc
US,86,12.0,Chenin Blanc
Chile,84,12.0,Rosé
Greece,84,12.0,Agiorgitiko
US,83,64.0,Chardonnay
Chile,83,22.0,Sauvignon Blanc
Italy,83,11.0,Red Blend
US,83,20.0,Merlot
Portugal,83,14.0,Rosé
Chile,83,12.0,Carmenère
France,83,21.0,Rhône-style White Blend
Spain,83,45.0,Godello
Chile,83,12.0,Sauvignon Blanc
US,83,15.0,Pinot Noir
Spain,83,21.0,Macabeo
US,83,17.0,Pinot Noir
Spain,83,8.0,Carineña
Chile,83,20.0,Chardonnay
Chile,83,9.0,Sauvignon Blanc
Chile,83,8.0,Cabernet Sauvignon
Chile,83,12.0,Pinot Noir-Syrah
Chile,83,11.0,Cabernet Sauvignon
Spain,83,16.0,Sauvignon Blanc
Spain,83,17.0,Godello
US,83,15.0,Chardonnay
US,83,13.0,Chardonnay
Chile,83,12.0,Chardonnay
Portugal,83,10.0,Portuguese White
Chile,83,10.0,Chardonnay
Chile,83,12.0,Carmenère
Spain,83,27.0,Rosado
Spain,83,10.0,Tempranillo Blend
France,92,73.0,Viognier
France,92,57.0,Rhône-style Red Blend
Spain,92,150.0,Red Blend
France,92,50.0,Pinot Noir
Italy,92,27.0,White Blend
US,92,30.0,Chardonnay
US,92,25.0,Pinot Noir
US,92,20.0,Chardonnay
US,92,40.0,Cabernet Sauvignon
US,92,16.0,Chenin Blanc
Italy,92,60.0,Nerello Mascalese
US,92,42.0,Pinot Noir
Italy,92,29.0,Nero d'Avola
France,92,40.0,Chardonnay
US,92,60.0,Grenache
US,92,23.0,Chardonnay
US,92,65.0,Syrah
Italy,92,38.0,Greco
Italy,92,80.0,Red Blend
France,92,35.0,Rhône-style Red Blend
France,92,57.0,Pinot Noir
US,92,48.0,Pinot Noir
France,92,49.0,Syrah
France,92,99.0,Viognier
US,92,58.0,Pinot Noir
US,92,25.0,Pinot Blanc
Spain,92,60.0,Tempranillo
US,85,19.0,Riesling
Spain,85,8.0,Garnacha-Tempranillo
Spain,85,20.0,Red Blend
US,85,45.0,Chardonnay
Spain,85,13.0,Tempranillo-Cabernet Sauvignon
US,85,18.0,Riesling
Spain,85,10.0,Verdejo
US,85,15.0,Pinot Noir
Spain,85,17.0,Tempranillo
France,85,19.0,Rosé
France,85,12.0,Chenin Blanc
France,85,20.0,Rosé
France,85,22.0,Rosé
US,85,16.0,Merlot
France,85,12.0,Sparkling Blend
Spain,85,11.0,Rosado
Spain,85,7.0,Rosé
Spain,85,11.0,Rosé
Spain,85,10.0,Tempranillo
France,85,20.0,Sauvignon Blanc
US,85,40.0,Merlot
US,85,28.0,Zinfandel
Canada,85,28.0,Merlot
US,85,75.0,Red Blend
US,85,65.0,Cabernet Sauvignon
Spain,85,10.0,Tempranillo
Spain,85,20.0,Malvasia
US,85,23.0,Pinot Grigio
France,85,16.0,Rosé
Spain,84,10.0,Sparkling Blend
Italy,84,16.0,Red Blend
Argentina,84,13.0,White Blend
US,84,40.0,Cabernet Sauvignon
Argentina,84,13.0,Cabernet Sauvignon
US,84,15.0,Merlot
Italy,84,20.0,Pinot Grigio
US,84,15.0,Pinot Grigio
US,84,25.0,Rosé
Argentina,84,15.0,Malbec
US,84,12.0,Riesling
Italy,84,18.0,Red Blend
US,84,25.0,Cabernet Sauvignon
US,84,18.0,Zinfandel
US,84,29.0,Zinfandel
US,83,13.0,White Blend
US,83,29.0,Cabernet Franc
Argentina,83,14.0,Rosé
Argentina,83,13.0,Cabernet Sauvignon
Argentina,83,10.0,Malbec
US,83,18.0,Merlot
France,83,13.0,Malbec
US,83,15.0,Sauvignon Blanc
US,83,39.0,Sangiovese
Argentina,83,25.0,Malbec
Spain,83,10.0,Tempranillo
US,83,18.0,Cabernet Sauvignon
US,83,15.0,White Blend
US,83,60.0,Red Blend
US,83,23.0,Merlot
Spain,86,40.0,Tempranillo
US,86,15.0,Merlot
Italy,86,17.0,Pecorino
US,86,30.0,Pinot Noir
France,86,15.0,Rosé
Italy,86,16.0,Friulano
US,86,35.0,Pinot Noir
Germany,86,13.0,Riesling
US,86,28.0,Red Blend
US,86,26.0,Cabernet Sauvignon
US,86,36.0,Merlot
US,86,25.0,Mourvèdre
France,86,14.0,Rosé
Chile,86,20.0,Riesling
US,86,36.0,Sangiovese
Chile,86,10.0,Cabernet Sauvignon-Carmenère
US,86,15.0,Chardonnay
Germany,86,8.0,Riesling
Italy,86,11.0,Montepulciano
US,86,55.0,Pinot Noir
US,86,35.0,Petite Sirah
Italy,86,40.0,Red Blend
Italy,86,16.0,Red Blend
Austria,86,10.0,Zweigelt
US,86,13.0,Red Blend
US,86,18.0,Chardonnay
Chile,86,15.0,Sauvignon Blanc
Chile,86,10.0,Sauvignon Blanc
US,88,14.0,Pinot Blanc
Italy,88,17.0,Red Blend
Italy,88,12.0,Syrah
US,88,38.0,Pinot Noir
US,88,28.0,Chardonnay
Italy,88,29.0,Red Blend
Chile,88,17.0,White Blend
US,88,35.0,Pinot Noir
US,88,18.0,Rhône-style Red Blend
France,88,14.0,Gamay
US,88,32.0,Chardonnay
Italy,88,30.0,Fiano
Italy,88,32.0,White Blend
France,88,15.0,Gamay
US,88,18.0,Pinot Gris
Chile,88,20.0,Chardonnay
Italy,88,15.0,Negroamaro
Italy,88,14.0,Aglianico
Italy,88,23.0,Red Blend
US,88,10.0,Sauvignon Blanc
US,88,45.0,Chardonnay
US,88,38.0,Pinot Noir
Austria,88,23.0,Riesling
Italy,88,17.0,Nero d'Avola
US,88,22.0,Cabernet Sauvignon
US,88,48.0,Pinot Noir
US,88,19.0,Pinot Gris
US,88,40.0,Chardonnay
France,88,24.0,Bordeaux-style Red Blend
France,88,30.0,Bordeaux-style Red Blend
US,84,22.0,Pinot Noir
Chile,84,11.0,Muscat
Chile,84,13.0,Syrah
Chile,84,11.0,Red Blend
US,84,22.0,Gewürztraminer
Chile,84,7.0,Cabernet Sauvignon
US,84,20.0,Cabernet Sauvignon
France,84,20.0,Sparkling Blend
France,84,23.0,Pinot Gris
Austria,84,18.0,Blaufränkisch
US,84,30.0,Chardonnay
US,84,20.0,G-S-M
US,84,39.0,Red Blend
US,84,11.0,Chardonnay
US,84,26.0,Sangiovese
US,84,45.0,Sauvignon Blanc
France,84,23.0,Pinot Gris
France,84,28.0,Pinot Noir
France,83,13.0,White Blend
US,83,13.0,Red Blend
France,83,19.0,Red Blend
Italy,83,13.0,Red Blend
Chile,83,11.0,Cabernet Sauvignon
US,83,15.0,Pinot Noir
US,83,17.0,Zinfandel
Chile,83,16.0,Carmenère
US,83,24.0,Riesling
Chile,83,10.0,Syrah
US,83,20.0,Pinot Noir
US,86,15.0,Rosé
US,86,10.0,Cabernet Sauvignon
Germany,86,11.0,Pinot Noir
Italy,86,14.0,Barbera
Israel,86,40.0,Cabernet Sauvignon
Italy,86,45.0,Nebbiolo
Germany,86,17.0,Riesling
Portugal,86,28.0,Bical
Portugal,86,9.0,Portuguese Red
Portugal,86,12.0,Portuguese White
Italy,86,90.0,Nebbiolo
Italy,86,42.0,Barbera
Portugal,86,10.0,Touriga Nacional-Cabernet Sauvignon
France,86,55.0,Champagne Blend
US,86,21.0,Chardonnay
US,86,13.0,Pinot Noir
Argentina,86,15.0,Torrontés
Spain,86,12.0,Chardonnay
Spain,86,10.0,Garnacha Blend
Portugal,86,20.0,Portuguese Red
Italy,86,19.0,Dolcetto
US,86,38.0,Chardonnay
US,86,15.0,Red Blend
France,86,15.0,Chardonnay
US,86,13.0,Pinot Noir
US,86,13.0,Red Blend
US,85,16.0,Orange Muscat
US,91,18.0,Pinot Gris
France,91,35.0,Pinot Gris
France,91,24.0,Riesling
US,91,42.0,Pinot Noir
US,91,42.0,Pinot Noir
France,91,27.0,Pinot Noir
Italy,91,49.0,Red Blend
Australia,91,29.0,Grenache
France,91,25.0,Pinot Gris
US,91,30.0,Pinot Noir
France,91,27.0,Bordeaux-style Red Blend
France,91,39.0,Bordeaux-style Red Blend
France,91,65.0,Bordeaux-style Red Blend
France,91,30.0,Bordeaux-style Red Blend
Australia,91,20.0,Sauvignon Blanc-Semillon
US,91,28.0,Syrah
US,91,24.0,Pinot Noir
US,91,16.0,Zinfandel
France,91,32.0,Riesling
US,91,32.0,Pinot Noir
US,91,39.0,Pinot Noir
US,91,16.0,Riesling
US,91,42.0,Pinot Noir
US,91,22.0,Pinot Gris
US,91,85.0,Cabernet Sauvignon
US,91,65.0,Pinot Noir
Australia,91,45.0,Shiraz
Australia,91,28.0,Marsanne
US,88,20.0,Grenache
US,88,20.0,Rosé
US,88,17.0,Chardonnay
US,88,19.0,Pinot Noir
Italy,88,25.0,Friulano
US,88,34.0,Chardonnay
US,88,14.0,Chardonnay
US,88,15.0,Riesling
Austria,88,37.0,Grüner Veltliner
France,88,17.0,Rosé
France,88,19.0,Rosé
US,88,40.0,Pinot Noir
Austria,88,13.0,Grüner Veltliner
US,88,19.0,Merlot
US,88,28.0,Sauvignon Blanc
US,88,26.0,Petite Sirah
US,88,18.0,Rhône-style Red Blend
Spain,88,22.0,Albariño
US,88,15.0,Zinfandel
Spain,88,13.0,Palomino
US,88,15.0,Riesling
Spain,88,25.0,Albariño
US,88,72.0,Zinfandel
Italy,88,15.0,Garganega
US,88,48.0,Pinot Noir
Spain,88,21.0,Tempranillo
US,88,40.0,Grenache
US,88,16.0,White Blend
Argentina,88,25.0,Chardonnay
US,88,25.0,Riesling
Chile,83,14.0,Cabernet Sauvignon
US,83,10.0,Sauvignon Blanc
US,83,8.0,Chardonnay
US,83,9.0,Sauvignon Blanc
Portugal,83,8.0,Rosé
US,83,20.0,Chardonnay
US,83,18.0,Chardonnay
Spain,83,13.0,Verdejo
US,83,26.0,Merlot
Chile,83,12.0,Pinot Noir
Chile,82,10.0,Carmenère
US,82,13.0,Sauvignon Blanc
Spain,82,9.0,Viura
Chile,82,9.0,Sauvignon Blanc
Spain,82,16.0,Tempranillo Blend
Spain,82,20.0,Riesling
Spain,82,18.0,Verdejo
Spain,82,17.0,Garnacha Blanca
Chile,82,13.0,Cabernet Sauvignon
Chile,82,16.0,Viognier-Chardonnay
Spain,82,10.0,Sauvignon Blanc
Chile,82,15.0,Chardonnay
US,82,25.0,Sparkling Blend
Spain,82,14.0,Garnacha
US,82,7.0,Pinot Noir
US,82,11.0,Pinot Grigio
US,82,22.0,Primitivo
Spain,82,12.0,Garnacha
Chile,82,17.0,Rosé
US,82,30.0,Pinot Noir
France,92,27.0,Rhône-style White Blend
France,92,80.0,Pinot Noir
France,92,74.0,Chardonnay
US,92,120.0,Bordeaux-style Red Blend
US,92,19.0,Sauvignon Blanc
Italy,92,50.0,Red Blend
US,92,24.0,Chardonnay
US,92,45.0,Chardonnay
US,92,45.0,Chardonnay
US,92,75.0,Pinot Noir
Spain,92,20.0,Tinta de Toro
Italy,92,29.0,Nerello Mascalese
US,92,42.0,Pinot Noir
US,92,60.0,Bordeaux-style Red Blend
Spain,92,100.0,Tempranillo Blend
US,92,19.0,Zinfandel
France,92,44.0,Pinot Noir
France,92,44.0,Chardonnay
US,92,26.0,Chardonnay
US,92,26.0,Riesling
Italy,92,70.0,Red Blend
US,92,40.0,Cabernet Sauvignon
US,92,60.0,Syrah
Spain,92,50.0,Red Blend
Italy,92,28.0,Red Blend
US,92,15.0,Zinfandel
US,92,40.0,G-S-M
France,92,56.0,Chardonnay
France,85,20.0,Sauvignon Blanc
France,85,20.0,Sauvignon Blanc
US,85,65.0,Cabernet Sauvignon
US,85,38.0,Cabernet Sauvignon
Spain,85,12.0,Rosé
US,85,14.0,Pinot Noir
France,85,29.0,Chardonnay
France,85,20.0,Rosé
US,85,14.0,Riesling
US,85,12.0,Pinot Gris
Canada,85,22.0,Pinot Noir
Spain,85,15.0,White Blend
Italy,85,40.0,Sangiovese
France,85,18.0,Sauvignon Blanc
France,85,20.0,Rosé
France,85,20.0,Pinot Noir
US,85,15.0,Pinot Blanc
Spain,84,18.0,Red Blend
Spain,84,23.0,Tempranillo Blend
Spain,84,15.0,Tempranillo
US,84,54.0,Cabernet Sauvignon
France,84,16.0,Pinot Noir
France,84,25.0,Sauvignon Blanc
France,84,15.0,Sauvignon Blanc
Spain,84,6.0,Rosé
France,84,22.0,Rosé
France,84,25.0,Rosé
US,84,18.0,Sauvignon Blanc
France,84,13.0,Sparkling Blend
France,86,14.0,Bordeaux-style Red Blend
France,86,23.0,Rhône-style White Blend
Italy,86,15.0,Cabernet Sauvignon
US,86,48.0,Chardonnay
France,86,60.0,Bordeaux-style Red Blend
US,86,10.0,Red Blend
Italy,86,20.0,Cococciola
Italy,86,28.0,Sangiovese
Italy,86,15.0,Passerina
US,86,28.0,Carmenère
US,86,18.0,Zinfandel
France,86,11.0,Rosé
US,86,25.0,Rhône-style Red Blend
US,86,11.0,Cabernet Sauvignon
Austria,86,20.0,Pinot Noir
Chile,86,13.0,Sauvignon Blanc
US,86,45.0,Pinot Noir
Italy,86,22.0,Syrah
Italy,86,11.0,Montepulciano
Spain,86,14.0,White Blend
US,86,11.0,Rosé
US,86,55.0,Pinot Noir
US,86,32.0,Syrah
US,86,45.0,Pinot Noir
US,86,20.0,Red Blend
US,86,13.0,Red Blend
US,83,20.0,Chardonnay
Argentina,83,12.0,Malbec
US,83,36.0,Red Blend
US,83,11.0,Pinot Grigio
US,83,20.0,Bordeaux-style Red Blend
Spain,83,10.0,Viura
US,83,30.0,Cabernet Franc
Spain,83,11.0,Sparkling Blend
Argentina,83,20.0,Champagne Blend
Argentina,83,9.0,Chardonnay
US,83,11.0,Cabernet Sauvignon
France,83,12.0,White Blend
US,83,15.0,Riesling
US,83,17.0,Pinot Gris
US,83,18.0,White Blend
Italy,83,15.0,Glera
Spain,83,9.0,Tempranillo
US,83,9.0,Merlot
US,82,15.0,Zinfandel
Argentina,82,9.0,Torrontés
Argentina,82,8.0,Cabernet Sauvignon
US,82,25.0,Chambourcin
US,82,42.0,Pinot Noir
US,82,10.0,Chardonnay
US,82,34.0,Garnacha
US,82,10.0,Red Blend
US,82,12.0,Sauvignon Blanc
Argentina,82,12.0,Malbec
US,82,14.0,Sauvignon Blanc
Spain,82,10.0,Rosado
Chile,83,13.0,Pinot Noir
Chile,83,15.0,Carmenère
Chile,83,13.0,Cabernet Sauvignon
Chile,83,35.0,Syrah
US,83,32.0,Pinot Noir
Chile,83,16.0,Chardonnay
Austria,83,24.0,Zweigelt
US,83,20.0,Red Blend
US,83,12.0,Chardonnay
US,83,11.0,Red Blend
Chile,83,10.0,Merlot
Chile,83,13.0,Chardonnay
US,83,10.0,Syrah
Chile,83,12.0,White Blend
Austria,83,15.0,Zweigelt
US,83,39.0,Cabernet Franc
Austria,83,24.0,Blaufränkisch
US,83,12.0,Pinot Gris
Chile,83,10.0,Pinot Noir
Austria,83,23.0,Zweigelt
US,83,25.0,Pinot Noir
Italy,83,25.0,Red Blend
France,82,16.0,Sparkling Blend
US,82,20.0,Chardonnay
US,82,18.0,Pinot Noir
US,82,28.0,Red Blend
US,82,22.0,Pinot Noir
France,82,20.0,Riesling
France,88,19.0,Bordeaux-style Red Blend
France,88,21.0,Bordeaux-style Red Blend
Italy,88,14.0,Nero d'Avola
Italy,88,21.0,Merlot
Italy,88,42.0,Primitivo
Italy,88,15.0,Red Blend
US,88,18.0,Barbera
US,88,50.0,Pinot Noir
France,88,28.0,Gamay
US,88,35.0,Pinot Noir
Italy,88,23.0,White Blend
France,88,19.0,Bordeaux-style Red Blend
Italy,88,18.0,Greco
France,88,25.0,Chardonnay-Viognier
France,88,16.0,Gamay
Italy,88,17.0,Syrah
Italy,88,17.0,Red Blend
US,88,40.0,Pinot Noir
Italy,88,20.0,Gaglioppo
France,88,19.0,Red Blend
US,88,20.0,Pinot Noir
US,88,20.0,Pinot Noir
Chile,88,20.0,Pinot Noir
Austria,88,23.0,Grüner Veltliner
Italy,88,15.0,Red Blend
Chile,88,18.0,Cabernet Sauvignon
Italy,88,15.0,Negroamaro
Italy,88,16.0,White Blend
Italy,88,17.0,Cabernet Sauvignon
Austria,88,20.0,Sauvignon Blanc
France,88,20.0,Rosé
Austria,88,15.0,Rosé
US,88,30.0,Pinot Noir
US,88,20.0,Grenache
US,88,20.0,Rosé
US,88,17.0,Chardonnay
Argentina,88,30.0,Petit Verdot
